"key"	"name_de"	"ddd"
"A07DA03"	"Loperamid"	"10 mg O; 3,5 mg O Kinder DDD "
"A07DA04"	"Difenoxin"	""
"A07DA05"	"Loperamidoxid"	"5 mg O"
"A07DA51"	"Diphenoxylat, Kombinationen"	""
"A07DA52"	"Morphin, Kombinationen"	""
"A07DA53"	"Loperamid, Kombinationen"	""
"A07DA54"	"Difenoxin, Kombinationen"	""
"A07EA01"	"Prednisolon"	""
"A07EA02"	"Hydrocortison"	""
"A07EA03"	"Prednison"	""
"A07EA04"	"Betamethason"	"Standarddosis: 1 Klysma R "
"A07EA05"	"Tixocortol"	""
"A07EA06"	"Budesonid"	"9 mg O; Standarddosis: 1 Klysma R "
"A07EA07"	"Beclometason"	""
"A07EA51"	"Prednisolon, Kombinationen"	"Standarddosis: 1 Klysma R "
"A07EB01"	"Cromoglicinsäure"	"0,8 g O"
"A07EC01"	"Sulfasalazin"	"2 g O,R; Standarddosis: 1 Klysma R "
"A07EC02"	"Mesalazin"	"1,5 g O,R; Standarddosis: 1 Klysma R "
"A07EC03"	"Olsalazin"	"1 g O"
"A07EC04"	"Balsalazid"	"6,75 g O"
"A07ED01"	"Aluminiumphosphat"	""
"A07EF01"	"Escherichia coli, Stamm Nissle 1917"	""
"A07FA01"	"Milchsäurebildner"	""
"A07FA02"	"Saccharomyces boulardii"	"1 g O"
"A07FA05"	"IP-Bacillussporen"	""
"A07FA06"	"Escherichia coli"	""
"A07FA20"	"Kombinationen"	""
"A07FA50"	"Mikrobielle Antidiarrhoika, Kombinationen"	""
"A07FA51"	"Milchsäurebildner, Kombinationen"	""
"A07FA52"	"Saccharomyces boulardii, Kombinationen"	""
"A07XA01"	"Albumintannat"	"3 g O"
"A07XA03"	"Calcium-haltige Verbindungen"	""
"A07XA04"	"Racecadotril"	"0,3 g O; 0,1 g O Kinder DDD "
"A07XA50"	"Andere Antidiarrhoika, Kombinationen"	""
"A07XA51"	"Albumintannat, Kombinationen"	""
"A07XH10"	"Verschiedene"	""
"A07XH20"	"Kombinationen"	""
"A07XP01"	"Ceratonia**"	""
"A07XP02"	"Uzarawurzel"	""
"A07XP03"	"Eichenrinde"	""
"A07XP04"	"Karottenextrakt"	""
"A07XP05"	"Apfelfruchtextrakt"	""
"A07XP06"	"Tormentillwurzelstock"	""
"A07XP30"	"Kombinationen"	""
"A08AA01"	"Phentermin"	"15 mg O"
"A08AA02"	"Fenfluramin"	"0,12 g O"
"A08AA03"	"Amfepramon"	"75 mg O"
"A08AA04"	"Dexfenfluramin"	"30 mg O"
"A08AA05"	"Mazindol"	"1 mg O"
"A08AA06"	"Etilamfetamin"	""
"A08AA07"	"Cathin"	""
"A08AA08"	"Clobenzorex"	""
"A08AA09"	"Mefenorex"	""
"A08AA10"	"Sibutramin"	"10 mg O"
"A08AA11"	"Lorcaserin"	""
"A08AA12"	"Phendimetrazin"	""
"A08AA13"	"Phenylpropanolamin"	""
"A08AA53"	"Amfepramon, Kombinationen"	""
"A08AA56"	"Ephedrin, Kombinationen"	""
"A08AA57"	"Cathin, Kombinationen"	""
"A08AA63"	"Phenylpropanolamin, Kombinationen"	""
"A08AB01"	"Orlistat"	"0,36 g O"
"A08AB11"	"Andere peripher wirkende Antiadiposita"	""
"A08AB20"	"Kombinationen"	""
"A08AH01"	"Madar"	""
"A08AH02"	"Fucus vesiculosus"	""
"A08AH20"	"Kombinationen"	""
"A08AX01"	"Rimonabant"	"20 mg O"
"A09AA01"	"Diastase"	""
"A09AA02"	"Multienzyme (Lipase, Protease etc.)"	"240 TSD FIP E O Lipase "
"A09AA03"	"Pepsin"	""
"A09AA04"	"Tilactase"	""
"A09AA07"	"Aspergillus oryzae"	""
"A09AA50"	"Enzyme, Kombinationen"	""
"A09AA57"	"Aspergillus oryzae, Kombinationen"	""
"A09AB01"	"Glutaminsäurehydrochlorid"	"1,5 g O"
"A09AB02"	"Betainhydrochlorid"	"1 g O"
"A09AB03"	"Salzsäure"	""
"A09AB04"	"Zitronensäure"	"2 g O"
"A09AB50"	"Andere Säuren, Kombinationen"	""
"A09AC01"	"Pepsin- und Säure-haltige Zubereitungen"	""
"A09AC02"	"Multienzyme und Säure-haltige Zubereitungen"	""
"A09AC50"	"Andere Enzyme und Säuren, Kombinationen"	""
"A09AH20"	"Kombinationen"	""
"A09AP01"	"Harongarinde und -blätter"	""
"A09AP02"	"Wermutkraut"	""
"A09AP03"	"Enzianwurzel"	""
"A09AX50"	"Andere Digestiva, Kombinationen"	""
"A10AB01"	"Insulin (human)"	"40 E P"
"A10AB02"	"Insulin (Rind)"	"40 E P"
"A10AB03"	"Insulin (Schwein)"	"40 E P"
"A10AB04"	"Insulin lispro"	"40 E P"
"A10AB05"	"Insulin aspart"	"40 E P"
"A10AB06"	"Insulin glulisin"	"40 E P"
"A10AB30"	"Kombinationen"	"40 E P"
"A10AC01"	"Insulin (human)"	"40 E P"
"A10AC02"	"Insulin (Rind)"	"40 E P"
"A10AC03"	"Insulin (Schwein)"	"40 E P"
"A10AC04"	"Insulin lispro"	"40 E P"
"A10AC30"	"Kombinationen"	"40 E P"
"A10AD01"	"Insulin (human)"	"40 E P"
"A10AD02"	"Insulin (Rind)"	"40 E P"
"A10AD03"	"Insulin (Schwein)"	"40 E P"
"A10AD04"	"Insulin lispro"	"40 E P"
"A10AD05"	"Insulin aspart"	"40 E P"
"A10AD06"	"Insulin degludec und Insulin aspart"	"40 E P"
"A10AD30"	"Kombinationen"	"40 E P"
"A10AE01"	"Insulin (human)"	"40 E P"
"A10AE02"	"Insulin (Rind)"	"40 E P"
"A10AE03"	"Insulin (Schwein)"	"40 E P"
"A10AE04"	"Insulin glargin"	"40 E P"
"A10AE05"	"Insulin detemir"	"40 E P"
"A10AE06"	"Insulin degludec"	"40 E P"
"A10AE30"	"Kombinationen"	"40 E P"
"A10AE56"	"Insulin degludec und Liraglutid"	"40 E P bezogen auf Insulin degludec"
"A10AF01"	"Insulin (human)"	"15 mg Inhal"
"A10BA01"	"Phenformin"	"0,1 g O"
"A10BA02"	"Metformin"	"2 g O"
"A10BA03"	"Buformin"	"0,2 g O"
"A10BB01"	"Glibenclamid"	"10 mg O; 7 mg O mikrokristall. Substanz"
"A10BB02"	"Chlorpropamid"	"0,375 g O"
"A10BB03"	"Tolbutamid"	"1,5 g O"
"A10BB04"	"Glibornurid"	"38 mg O"
"A10BB05"	"Tolazamid"	"0,5 g O"
"A10BB06"	"Carbutamid"	"0,75 g O"
"A10BB07"	"Glipizid"	"10 mg O"
"A10BB08"	"Gliquidon"	"60 mg O"
"A10BB09"	"Gliclazid"	"60 mg O"
"A10BB10"	"Metahexamid"	""
"A10BB11"	"Glisoxepid"	""
"A10BB12"	"Glimepirid"	"2 mg O"
"A10BB31"	"Acetohexamid"	"0,5 g O"
"A10BC01"	"Glymidin"	"1 g O"
"A10BD01"	"Phenformin und Sulfonamide"	""
"A10BD02"	"Metformin und Sulfonamide"	""
"A10BD03"	"Metformin und Rosiglitazon"	"Standarddosis: 2 Applikationsformen O "
"A10BD04"	"Glimepirid und Rosiglitazon"	"Standarddosis: 1 Applikationsform O "
"A10BD05"	"Metformin und Pioglitazon"	"Standarddosis: 2 Applikationsformen O "
"A10BD06"	"Glimepirid und Pioglitazon"	"Standarddosis: 1 Applikationsform O "
"A10BD07"	"Metformin und Sitagliptin"	"Standarddosis: 2 Applikationsformen O "
"A10BD08"	"Metformin und Vildagliptin"	"Standarddosis: 2 Applikationsformen O "
"A10BD09"	"Pioglitazon und Alogliptin"	""
"A10BD10"	"Metformin und Saxagliptin"	"Standarddosis: 2 Applikationsformen O "
"A10BD11"	"Metformin und Linagliptin"	""
"A10BD12"	"Pioglitazon und Sitagliptin"	""
"A10BD13"	"Metformin und Alogliptin"	""
"A10BD14"	"Metformin und Repaglinid"	""
"A10BD15"	"Metformin und Dapagliflozin"	"Standarddosis: 2 Applikationsformen O "
"A10BD16"	"Metformin und Canagliflozin"	"Standarddosis: 2 Applikationsformen O "
"A10BD17"	"Metformin und Acarbose"	""
"A10BD18"	"Metformin und Gemigliptin"	""
"A10BD19"	"Linagliptin und Empagliflozin"	""
"A10BD31"	"Metformin und Glibenclamid"	"Standarddosis: 2 Applikationsformen O "
"A10BF01"	"Acarbose"	"0,3 g O"
"A10BF02"	"Miglitol"	"0,3 g O"
"A10BF03"	"Voglibose"	""
"A10BG01"	"Troglitazon"	"0,4 g O"
"A10BG02"	"Rosiglitazon"	"6 mg O"
"A10BG03"	"Pioglitazon"	"30 mg O"
"A10BH01"	"Sitagliptin"	"0,1 g O"
"A10BH02"	"Vildagliptin"	"0,1 g O"
"A10BH03"	"Saxagliptin"	"5 mg O"
"A10BH04"	"Alogliptin"	""
"A10BH05"	"Linagliptin"	"5 mg O"
"A10BH06"	"Gemigliptin"	"50 mg O"
"A10BH51"	"Sitagliptin und Simvastatin"	""
"A10BX02"	"Repaglinid"	"4 mg O"
"A10BX03"	"Nateglinid"	"0,36 g O"
"A10BX04"	"Exenatid"	"15 mcg P; 0,286 mg P Depotinjektion"
"A10BX05"	"Pramlintid"	""
"A10BX06"	"Benfluorex"	"0,45 g O"
"A10BX07"	"Liraglutid"	"1,2 mg P"
"A10BX08"	"Mitiglinid"	"30 mg O"
"A10BX09"	"Dapagliflozin"	"10 mg O"
"A10BX10"	"Lixisenatid"	"20 mcg P"
"A10BX11"	"Canagliflozin"	"0,2 g O "
"A10BX12"	"Empagliflozin"	"17,5 mg O "
"A10BX13"	"Albiglutid"	"5,7 mg P "
"A10BX14"	"Dulaglutid"	"0,16 mg P "
"A10XA01"	"Tolrestat"	""
"A10XH20"	"Kombinationen"	""
"A10XP01"	"Guar-Mehl**"	""
"A10XP02"	"Copalchirindenextrakt"	""
"A10XP30"	"Kombinationen"	""
"A11AA01"	"Multivitamine und Eisen"	""
"A11AA02"	"Multivitamine und Calcium"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11AA03"	"Multivitamine und andere Mineralstoffe, inkl. Kombinationen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11AA04"	"Multivitamine und Spurenelemente"	""
"A11AB50"	"Multivitamine, andere Kombinationen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11BA01"	"Multivitamine, rein"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11CA01"	"Retinol (Vitamin A)"	"50 TSD E O,P"
"A11CA02"	"Betacaroten"	""
"A11CB02"	"Retinol und Colecalciferol"	""
"A11CC01"	"Ergocalciferol"	""
"A11CC02"	"Dihydrotachysterol"	"1 mg O"
"A11CC03"	"Alfacalcidol"	"1 mcg O,P"
"A11CC04"	"Calcitriol"	"1 mcg O,P"
"A11CC05"	"Colecalciferol"	"20 mcg O; Standarddosis: 1 Applikationsform O, P zur Stoßtherapie; 500 IE O Kinder DDD prophylaktische Dosis "
"A11CC06"	"Calcifediol"	""
"A11CC08"	"Trans-Calcifediol"	""
"A11CC20"	"Kombinationen"	""
"A11CC80"	"Colecalciferol, Kombinationen mit Natriumfluorid"	"500 IE O Kinder DDD bezogen auf Colecalciferol, prophylaktische Dosis "
"A11DA01"	"Thiamin (Vitamin B1)"	"50 mg O,P"
"A11DA02"	"Sulbutiamin"	""
"A11DA03"	"Benfotiamin"	""
"A11DA04"	"Fursultiamin"	""
"A11DA06"	"Thiaminpyrophosphat"	""
"A11DA07"	"Acethiamin"	""
"A11DB01"	"Thiamin (Vitamin B1) und Pyridoxin (Vitamin B6)"	""
"A11DB03"	"Vitamin B1, Vitamin B6 und Vitamin B12"	""
"A11DB04"	"Thiamin, Pyridoxin und Nicotinamid"	""
"A11EA01"	"Vitamin-B-Komplex, rein"	""
"A11EB01"	"Vitamin-B-Komplex mit Vitamin C"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11EX50"	"Vitamin-B-Komplex, andere Kombinationen"	""
"A11GA01"	"Ascorbinsäure (Vitamin C)"	"0,2 g O,P"
"A11GB01"	"Ascorbinsäure (Vitamin C) und Calcium"	""
"A11GB50"	"Ascorbinsäure (Vitamin C), andere Kombinationen"	""
"A11HA01"	"Nicotinamid"	"0,15 g O"
"A11HA02"	"Pyridoxin (Vitamin B6)"	"0,16 g O,P"
"A11HA03"	"Tocopherol (Vitamin E)"	"0,2 g O,P"
"A11HA04"	"Riboflavin (Vitamin B2)"	""
"A11HA05"	"Biotin"	"5 mg O "
"A11HA06"	"Pyridoxalphosphat"	""
"A11HA07"	"Inositol"	""
"A11HA08"	"Tocofersolan"	"0,2 g O bezogen auf Tocopherol; 0,425 g O Kinder DDD RRR-alpha-Tocopherol in Form v. Tocofersolan "
"A11HA30"	"Dexpanthenol"	""
"A11HA31"	"Calciumpantothenat"	""
"A11HA32"	"Pantethin"	""
"A11JA01"	"Retinol, Kombinationen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11JA03"	"Tocopherol (Vitamin E), Kombinationen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11JA20"	"Kombinationen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11JB01"	"Vitamin E, Kombinationen mit Mineralstoffen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A11JC50"	"Vitamine, andere Kombinationen"	"Standarddosis: 1 Tablette oder 30 ml Mixtur O "
"A12AA01"	"Calciumphosphat"	"2 g O"
"A12AA02"	"Calciumglubionat"	"2,75 g P"
"A12AA03"	"Calciumgluconat"	"3 g O"
"A12AA04"	"Calciumcarbonat"	"3 g O"
"A12AA05"	"Calciumlactat"	"2 g O"
"A12AA06"	"Calciumlactogluconat"	"3 g O"
"A12AA07"	"Calciumchlorid"	"0,2 g P"
"A12AA08"	"Calciumglycerylphosphat"	""
"A12AA09"	"Calciumcitratlysin-Komplex"	"0,5 g O"
"A12AA10"	"Calciumglucoheptonat"	"3 g O"
"A12AA11"	"Calciumpangamat"	""
"A12AA12"	"Calciumacetat, wasserfrei"	"2 g O"
"A12AA13"	"Calciumcitrat"	""
"A12AA20"	"Calcium (verschiedene Salze in Kombination)"	"0,5 g O Ca2+"
"A12AA30"	"Calciumlaevulat"	"1 g P"
"A12AA31"	"Calciumthiosulfat"	""
"A12AA32"	"Calciumdiaspartat"	""
"A12AA33"	"Calciumorotat"	""
"A12AH20"	"Kombinationen"	""
"A12AX01"	"Calciumcarbonat und Colecalciferol"	""
"A12AX02"	"Calciumsalze und Ergocalciferol"	""
"A12AX41"	"Andere Calciumsalze und Colecalciferol"	""
"A12AX50"	"Andere Calciumsalze, Kombinationen mit anderen Mitteln"	""
"A12AX51"	"Calciumcarbonat und Colecalciferol, Kombinationen mit anderen Mitteln"	""
"A12BA01"	"Kaliumchlorid"	"3 g O"
"A12BA02"	"Kaliumcitrat"	"4 g O"
"A12BA03"	"Kaliumhydrogentartrat"	"7,5 g O"
"A12BA04"	"Kaliumhydrogencarbonat"	"4 g O"
"A12BA05"	"Kaliumgluconat"	""
"A12BA06"	"Kaliumadipat"	""
"A12BA10"	"Kaliumsulfid"	""
"A12BA30"	"Kombinationen"	""
"A12BA51"	"Kaliumchlorid, Kombinationen"	""
"A12BA52"	"Kaliumcitrat, Kombinationen"	""
"A12BA54"	"Kaliumhydrogencarbonat, Kombinationen"	""
"A12CA01"	"Natriumchlorid"	"1 g O"
"A12CA02"	"Natriumsulfat"	""
"A12CB01"	"Zinksulfat"	"20 mg O,P "
"A12CB02"	"Zinkgluconat"	"20 mg O,P "
"A12CB03"	"Zinkprotein-Komplex"	"20 mg O,P "
"A12CB05"	"Zinkhydrogenaspartat"	"20 mg O,P "
"A12CB06"	"Zinkorotat"	"20 mg O,P "
"A12CC01"	"Magnesiumchlorid"	"2,5 g O; 0,8 g P"
"A12CC02"	"Magnesiumsulfat"	"3 g O; 1 g P"
"A12CC03"	"Magnesiumgluconat"	"5 g O"
"A12CC04"	"Magnesiumcitrat"	"2 g O"
"A12CC05"	"Magnesiumaspartat"	"10 mmol O Mg2+ "
"A12CC06"	"Magnesiumlactat"	""
"A12CC07"	"Magnesiumlevulinat"	""
"A12CC08"	"Magnesiumpidolat"	""
"A12CC09"	"Magnesiumorotat"	""
"A12CC10"	"Magnesiumoxid"	"0,5 g O "
"A12CC11"	"Magnesiumcarbonat"	""
"A12CC12"	"Magnesiumascorbat"	""
"A12CC14"	"Magnesiumhydrogenglutamat"	""
"A12CC15"	"Magnesiumadipat"	""
"A12CC30"	"Magnesium (verschiedene Salze in Kombination)"	""
"A12CC50"	"Andere Magnesiumsalze, Kombinationen"	""
"A12CD01"	"Natriumfluorid"	"88 mg O bezogen auf Fluorid 40 mg"
"A12CD02"	"Natriummonofluorphosphat"	"0,152 g O bezogen auf Fluorid 20 mg"
"A12CD51"	"Natriumfluorid, Kombinationen"	""
"A12CD52"	"Natriummonofluorphosphat, Kombinationen"	"20 mg O bezogen auf Fluorid "
"A12CE01"	"Natriumselenat"	"0,2 mg O Se"
"A12CE02"	"Natriumselenit"	"0,2 mg O Se; 0,2 mg P"
"A12CH01"	"Magnesium-haltige Zubereitungen"	""
"A12CH02"	"Selen-haltige Zubereitungen"	""
"A12CH10"	"Verschiedene"	""
"A12CH20"	"Kombinationen"	""
"A12CX01"	"Kieselerde"	""
"A12CX02"	"Siliciumdioxid"	""
"A12CX50"	"Andere Mineralstoff-haltige Zubereitungen, Kombinationen"	""
"A13AA01"	"Glutaminsäure"	"Standarddosis: 30 ml flüssige Zubereitung O "
"A13AA02"	"Lebertran"	"Standarddosis: 30 ml flüssige Zubereitung O "
"A13AA50"	"Tonika"	"Standarddosis: 30 ml flüssige Zubereitung O "
"A13AH10"	"Verschiedene"	""
"A13AH20"	"Kombinationen"	""
"A13AP01"	"Eleutherococcuswurzel"	""
"A13AP02"	"Ginsengwurzel"	""
"A13AP10"	"Verschiedene"	""
"A13AP30"	"Kombinationen"	""
"A14AA01"	"Androstanolon"	""
"A14AA02"	"Stanozolol"	"5 mg O; 3,5 mg P"
"A14AA03"	"Metandienon"	"5 mg O"
"A14AA04"	"Metenolon"	"10 mg O; 7 mg P"
"A14AA05"	"Oxymetholon"	"0,25 g O"
"A14AA06"	"Quinbolon"	""
"A14AA07"	"Prasteron"	""
"A14AA08"	"Oxandrolon"	""
"A14AA09"	"Norethandrolon"	""
"A14AA10"	"Chlordehydromethyltestosteron"	""
"A14AA11"	"Clostebol"	""
"A14AA50"	"Andere Androstan-Derivate, Kombinationen"	""
"A14AB01"	"Nandrolon"	"2 mg P"
"A14AB02"	"Ethylestrenol"	"2 mg O"
"A14AB03"	"Oxaboloncipionat"	""
"A15AA01"	"Cyproheptadin"	""
"A15AA02"	"Pizotifen"	""
"A15AA50"	"Andere Appetit stimulierende Mittel, Kombinationen"	""
"A15AA51"	"Cyproheptadin, Kombinationen"	""
"A16AA01"	"Levocarnitin"	"2 g O,P"
"A16AA02"	"Ademetionin"	""
"A16AA03"	"Glutamin"	""
"A16AA04"	"Mercaptamin"	"2 g O"
"A16AA05"	"Carglumsäure"	"0,2 g O"
"A16AA06"	"Betain"	"6 g O"
"A16AA11"	"Tiopronin"	""
"A16AA50"	"Andere Aminosäuren, Kombinationen"	""
"A16AB01"	"Alglucerase"	""
"A16AB02"	"Imiglucerase"	"300 E P"
"A16AB03"	"Agalsidase alfa"	"1 mg P"
"A16AB04"	"Agalsidase beta"	"5 mg P"
"A16AB05"	"Laronidase"	"1 TSD E P"
"A16AB06"	"Sacrosidase"	"68 TSD E O"
"A16AB07"	"Alglucosidase alfa"	"0,1 g P"
"A16AB08"	"Galsulfase"	""
"A16AB09"	"Idursulfase"	"5 mg P "
"A16AB10"	"Velaglucerase alfa"	"300 E P"
"A16AB11"	"Taliglucerase alfa"	""
"A16AB12"	"Elosulfase alfa"	"7 mg P Kinder DDD "
"A16AX01"	"Alpha-Liponsäure (Thioctsäure)"	"0,2 g O,P"
"A16AX02"	"Anetholtrithion"	""
"A16AX03"	"Natriumphenylbutyrat"	"20 g O"
"A16AX04"	"Nitisinon"	"20 mg O"
"A16AX05"	"Zinkacetat"	"0,15 g O"
"A16AX06"	"Miglustat"	"0,3 g O"
"A16AX07"	"Sapropterin"	"0,7 g O "
"A16AX08"	"Teduglutid"	"3,5 mg P "
"A16AX09"	"Glycerolphenylbutyrat"	""
"A16AX10"	"Eliglustat"	"0,168 g O"
"B01AA01"	"Dicoumarol"	"0,1 g O"
"B01AA02"	"Phenindion"	"0,1 g O"
"B01AA03"	"Warfarin"	"7,5 mg O,P"
"B01AA04"	"Phenprocoumon"	"3 mg O"
"B01AA07"	"Acenocoumarol"	"5 mg O"
"B01AA08"	"Ethylbiscoumacetat"	"0,6 g O"
"B01AA09"	"Clorindion"	""
"B01AA10"	"Diphenadion"	""
"B01AA11"	"Tioclomarol"	""
"B01AA12"	"Fluindion"	""
"B01AB01"	"Heparin"	"10 TSD E P"
"B01AB02"	"Antithrombin III, Antithrombin alfa "	"2,1 TSD E P; 7,5 TSD E P bezogen auf Antithrombin alfa "
"B01AB04"	"Dalteparin"	"2,5 TSD E P anti Xa"
"B01AB05"	"Enoxaparin"	"2 TSD E P anti Xa"
"B01AB06"	"Nadroparin"	"2,85 TSD E P anti Xa"
"B01AB07"	"Parnaparin"	"3,2 TSD E P anti Xa"
"B01AB08"	"Reviparin"	"1,43 TSD E P anti Xa"
"B01AB09"	"Danaparoid"	"1,5 TSD E P anti Xa"
"B01AB10"	"Tinzaparin"	"3,5 TSD E P anti Xa"
"B01AB11"	"Sulodexid"	"500 LSU O,P (Lipoprotein-Lipase-Releasing-Einheiten)"
"B01AB12"	"Bemiparin"	"2,5 TSD E P"
"B01AB13"	"Certoparin"	"3 TSD E P anti Xa "
"B01AB51"	"Heparin, Kombinationen"	""
"B01AB63"	"Certoparin, Kombinationen"	""
"B01AC01"	"Ditazol"	""
"B01AC02"	"Cloricromen"	""
"B01AC03"	"Picotamid"	""
"B01AC04"	"Clopidogrel"	"75 mg O"
"B01AC05"	"Ticlopidin"	"0,5 g O"
"B01AC06"	"Acetylsalicylsäure"	"1 Tablette O (unabhängig von der Wirkstärke)"
"B01AC07"	"Dipyridamol"	"0,4 g O; 0,2 g P"
"B01AC08"	"Carbasalat calcium"	"1 Tablette O"
"B01AC09"	"Epoprostenol"	"38 mcg P "
"B01AC10"	"Indobufen"	""
"B01AC11"	"Iloprost"	"0,15 mg Inhal; 50 mcg P"
"B01AC12"	"Sulfinpyrazon"	""
"B01AC13"	"Abciximab"	"25 mg P"
"B01AC15"	"Aloxiprin"	""
"B01AC16"	"Eptifibatid"	"0,2 g P"
"B01AC17"	"Tirofiban"	"10 mg P"
"B01AC18"	"Triflusal"	"0,6 g O"
"B01AC19"	"Beraprost"	""
"B01AC21"	"Treprostinil"	"4,3 mg P"
"B01AC22"	"Prasugrel"	"10 mg O"
"B01AC23"	"Cilostazol"	"0,2 g O"
"B01AC24"	"Ticagrelor"	"0,18 g O"
"B01AC25"	"Cangrelor"	"50 mg P"
"B01AC26"	"Vorapaxar"	""
"B01AC30"	"Kombinationen"	""
"B01AC34"	"Clopidogrel und Acetylsalicylsäure"	"75 mg O bezogen auf Clopidogrel "
"B01AC36"	"Acetylsalicylsäure und Dipyridamol"	"0,4 g O bezogen auf Dipyridamol "
"B01AC56"	"Acetylsalicylsäure, Kombinationen mit Protonenpumpenhemmern"	""
"B01AC86"	"Acetylsalicylsäure und Esomeprazol"	"Standarddosis: 1 Applikationsform O "
"B01AD01"	"Streptokinase"	"1,5 MIO E P"
"B01AD02"	"Alteplase"	"0,1 g P"
"B01AD03"	"Anistreplase"	"30 E P"
"B01AD04"	"Urokinase"	"3 MIO E P"
"B01AD05"	"Fibrinolysin"	""
"B01AD06"	"Brinase"	""
"B01AD07"	"Reteplase"	"20 E P"
"B01AD08"	"Saruplase"	""
"B01AD09"	"Ancrod"	""
"B01AD10"	"Drotrecogin alfa (aktiviert)"	"40 mg P"
"B01AD11"	"Tenecteplase"	"40 mg P"
"B01AD12"	"Protein C"	""
"B01AD51"	"Streptokinase, Kombinationen"	""
"B01AE01"	"Desirudin"	"30 mg P"
"B01AE02"	"Lepirudin"	"0,25 g P"
"B01AE03"	"Argatroban"	"0,2 g P"
"B01AE04"	"Melagatran"	"6 mg P"
"B01AE05"	"Ximelagatran"	"48 mg O"
"B01AE06"	"Bivalirudin"	"0,25 g P"
"B01AE07"	"Dabigatranetexilat"	"0,3 g O "
"B01AF01"	"Rivaroxaban"	"20 mg O"
"B01AF02"	"Apixaban"	"10 mg O "
"B01AF03"	"Edoxaban"	"60 mg O"
"B01AX01"	"Defibrotid"	"1,75 g P "
"B01AX04"	"Chondroitinsulfat B"	""
"B01AX05"	"Fondaparinux"	"2,5 mg P"
"B01AX07"	"Natriumpentosanpolysulfat"	""
"B01AY01"	"Streptokinase"	""
"B01AY02"	"Urokinase"	"25 TSD E P "
"B02AA01"	"Aminocapronsäure"	"16 g O,P"
"B02AA02"	"Tranexamsäure"	"2 g O,P"
"B02AA03"	"Aminomethylbenzoesäure"	"0,25 g O"
"B02AB01"	"Aprotinin"	"500 TSD E P"
"B02AB02"	"Alfa1-Antitrypsin"	"0,6 g P"
"B02AB04"	"Camostat"	""
"B02BA01"	"Phytomenadion"	"20 mg O,P"
"B02BA02"	"Menadion"	"10 mg O; 2 mg P"
"B02BB01"	"Fibrinogen, human"	"5 g P"
"B02BC01"	"Absorbierbarer Gelatineschwamm"	"Standarddosis: 1 Applikationsform T "
"B02BC02"	"Oxidierte Zellulose"	"Standarddosis: 1 Applikationsform T "
"B02BC03"	"Tetragalacturonsäurehydroxymethylester"	""
"B02BC05"	"Adrenalon"	""
"B02BC06"	"Thrombin"	""
"B02BC07"	"Kollagen"	"Standarddosis: 1 Applikationsform T "
"B02BC08"	"Calciumalginat"	""
"B02BC09"	"Epinephrin"	""
"B02BC12"	"Thromboplastin"	""
"B02BC13"	"Polyglycolsäure"	""
"B02BC14"	"Gelatine"	""
"B02BC30"	"Kombinationen"	""
"B02BC51"	"Blutgerinnungsfaktoren, Kombinationen"	""
"B02BC57"	"Kollagen, Kombinationen"	"Standarddosis: 1 Applikationsform T "
"B02BD01"	"Blutgerinnungsfaktoren IX, II, VII und X in Kombination"	"350 E P bezogen auf Blutgerinnungsfaktor IX"
"B02BD02"	"Blutgerinnungsfaktor VIII"	"500 E P"
"B02BD03"	"Faktor-VIII-Inhibitor-bypass-Aktivität"	"10 TSD E P"
"B02BD04"	"Blutgerinnungsfaktor IX"	"350 E P"
"B02BD05"	"Blutgerinnungsfaktor VII"	"6 TSD E P"
"B02BD06"	"Von Willebrand-Faktor und Blutgerinnungsfaktor VIII in Kombination"	"7,2 TSD E P; 500 E P bei Hämophilie A "
"B02BD07"	"Blutgerinnungsfaktor XIII"	"3,5 TSD E P"
"B02BD08"	"Eptacog alfa (aktiviert)"	"2500 TSD E P"
"B02BD09"	"Nonacog alfa"	"450 E P"
"B02BD10"	"Von Willebrand-Faktor"	"6 TSD E P"
"B02BD11"	"Catridecacog"	"2,5 TSD E P"
"B02BD12"	"Trenonacog alfa"	""
"B02BD13"	"Blutgerinnungsfaktor X"	""
"B02BD14"	"Susoctocog alfa"	""
"B02BD15"	"Octocog alfa"	"500 E P "
"B02BD16"	"Turoctocog alfa"	"500 E P "
"B02BD17"	"Simoctocog alfa"	"500 E P "
"B02BD29"	"Nonacog gamma"	"450 E P"
"B02BD30"	"Thrombin"	""
"B02BD31"	"Moroctocog alfa"	"500 E P "
"B02BP50"	"Pflanzliche Antihämorrhagika, Kombinationen"	""
"B02BX01"	"Etamsylat"	""
"B02BX02"	"Carbazochrom"	""
"B02BX03"	"Batroxobin"	""
"B02BX04"	"Romiplostim"	"30 mcg P"
"B02BX05"	"Eltrombopag"	"50 mg O"
