"key"	"name_de"	"name_en"	"level"
"S01KA"	"Viskoelastische Substanzen"	"Viscoelastic substances"	4
"S01KX"	"Andere chirurgische Hilfsmittel"	"Other surgical aids"	4
"S01L"	"MITTEL GEGEN VASKULÄRE AUGENERKRANKUNGEN"	"Ocular vascular disorder agents"	3
"S01LA"	"Antineovaskuläre Mittel"	"Antineovascularisation agents"	4
"S01X"	"ANDERE OPHTHALMIKA"	"Other ophthalmologicals"	3
"S01XA"	"Andere Ophthalmika"	"Other ophthalmologicals"	4
"S01XB"	"Antikataraktika"	NA	4
"S01XC"	"Filmbildner"	NA	4
"S01XH"	"Homöopathische und anthroposophische Ophthalmika"	NA	4
"S02"	"OTOLOGIKA"	"Otologicals"	2
"S02A"	"ANTIINFEKTIVA"	NA	3
"S02AA"	"Antiinfektiva"	"Anti-infectives"	4
"S02B"	"CORTICOSTEROIDE"	"Corticosteroids"	3
"S02BA"	"Corticosteroide"	"Corticosteroids"	4
"S02C"	"CORTICOSTEROIDE UND ANTIINFEKTIVA IN KOMBINATION"	"Corticosteroids and anti-infectives in combination"	3
"S02CA"	"Corticosteroide und Antiinfektiva in Kombination"	"Corticosteroids and anti-infectives in combination"	4
"S02D"	"ANDERE OTOLOGIKA"	"Other otologicals"	3
"S02DA"	"Analgetika und Anästhetika"	"Analgesics and anesthetics"	4
"S02DC"	"Indifferente Zubereitungen"	"Indifferent preparations"	4
"S02DH"	"Homöopathische und anthroposophische  Otologika"	NA	4
"S03"	"OPHTHALMOLOGISCHE UND OTOLOGISCHE ZUBEREITUNGEN"	"Ophthalmological and otological preparations"	2
"S03A"	"ANTIINFEKTIVA"	"Anti-infectives"	3
"S03AA"	"Antiinfektiva"	"Anti-infectives"	4
"S03B"	"CORTICOSTEROIDE"	"Corticosteroids, plain"	3
"S03BA"	"Corticosteroide"	"Corticosteroids, plain"	4
"S03C"	"CORTICOSTEROIDE UND ANTIINFEKTIVA IN KOMBINATION"	"Corticosteroids and anti-infectives in combination"	3
"S03CA"	"Corticosteroide und Antiinfektiva in Kombination"	"Corticosteroids and anti-infectives in combination"	4
"S03D"	"ANDERE OPHTHALMOLOGISCHE UND OTOLOGISCHE ZUBEREITUNGEN"	"Other ophthalmological and otological preparations"	3
"V"	"VARIA"	"Various ATC structures"	1
"V01"	"ALLERGENE"	"Allergens"	2
"V01A"	"ALLERGENE"	"Allergens"	3
"V01AA"	"Allergen-Extrakte"	"Allergen extracts"	4
"V03"	"ALLE ÜBRIGEN THERAPEUTISCHEN MITTEL"	"All other therapeutic products"	2
"V03A"	"ALLE ÜBRIGEN THERAPEUTISCHEN MITTEL"	"All other therapeutic products"	3
"V03AB"	"Antidote"	"Antidotes"	4
"V03AC"	"Eisen-Chelatbildner"	"Iron chelating agents"	4
"V03AE"	"Mittel zur Behandlung der Hyperkaliämie und Hyperphosphatämie"	"Drugs for treatment of hyperkalemia and hyperphosphatemia"	4
"V03AF"	"Entgiftungsmittel für die Behandlung mit Zytostatika"	"Detoxifying agents for antineoplastic treatment"	4
"V03AG"	"Mittel zur Behandlung der Hyperkalzämie"	"Drugs for treatment of hypercalcemia"	4
"V03AH"	"Mittel zur Behandlung der Hypoglykämie"	"Drugs for treatment of hypoglycaemia"	4
"V03AK"	"Gewebekleber"	"Tissue adhesives"	4
"V03AM"	"Mittel zur Embolisation"	"Drugs for embolisation"	4
"V03AN"	"Medizinische Gase"	"Medical gases"	4
"V03AX"	"Andere therapeutische Mittel"	"Other therapeutic products"	4
"V03AZ"	"Nerven dämpfende Mittel"	"Nerve depressants"	4
"V04"	"DIAGNOSTIKA"	"Diagnostic agents"	2
"V04B"	"URIN-TESTS"	"Urine tests"	3
"V04BA"	"Urin-Tests"	"Urine tests"	4
"V04C"	"ANDERE DIAGNOSTIKA"	"Other diagnostic agents"	3
"V04CA"	"Diabetes-Tests"	"Tests for diabetes"	4
"V04CB"	"Fettabsorptions-Tests"	"Tests for fat absorption"	4
"V04CC"	"Gallenfluss-Tests"	"Tests for bile duct patency"	4
"V04CD"	"Hypophysenfunktions-Tests"	"Tests for pituitary function"	4
"V04CE"	"Leberfunktions-Tests"	"Tests for liver functional capacity"	4
"V04CF"	"Tuberkulose-Diagnostika"	"Tuberculosis diagnostics"	4
"V04CG"	"Magensäuresekretions-Tests"	"Tests for gastric secretion"	4
"V04CH"	"Nierenfunktionstests und Tests auf Harnleiterverletzungen"	"Tests for renal function and ureteral injuries"	4
"V04CJ"	"Schilddrüsenfunktions-Tests"	"Tests for thyreoidea function"	4
"V04CK"	"Pankreasfunktions-Tests"	"Tests for pancreatic function"	4
"V04CL"	"Allergie-Tests"	"Tests for allergic diseases"	4
"V04CM"	"Fertilitäts-Tests"	"Tests for fertility disturbances"	4
"V04CN"	"Tests auf missbräuchlich angewendete Wirkstoffe"	NA	4
"V04CO"	"Myokardinfarkt-Tests"	NA	4
"V04CX"	"Andere Diagnostika"	NA	4
"V04CZ"	"Mittel zur Diagnosevorbereitung"	NA	4
"V06"	"ALLGEMEINE DIÄTETIKA"	"General nutrients"	2
"V06A"	"DIÄTETIKA ZUR BEHANDLUNG DER ADIPOSITAS"	"Diet formulations for treatment of obesity"	3
"V06AA"	"Niedrigkalorische Diäten"	"Low-energy diets"	4
"V06B"	"PROTEINZUSATZNAHRUNG"	"Protein supplements"	3
"V06BA"	"Proteinzusatznahrung"	"Protein supplements"	4
"V06C"	"SÄUGLINGSNAHRUNG"	"Infant formulas"	3
"V06CA"	"Diätetika ohne Phenylalanin"	"Nutrients without phenylalanine"	4
"V06CX"	"Andere Diätetika als Säuglingsnahrung"	NA	4
"V06D"	"ANDERE DIÄTETIKA"	"Other nutrients"	3
"V06DA"	"Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen"	"Carbohydrates/proteins/minerals/vitamins, combinations"	4
"V06DB"	"Fette/Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen"	"Fat/carbohydrates/proteins/minerals/vitamins, combinations"	4
"V06DC"	"Kohlenhydrate"	"Carbohydrates"	4
"V06DD"	"Aminosäuren, inkl. Kombinationen mit Polypeptiden"	"Amino acids, including combinations with polypeptides"	4
"V06DE"	"Aminosäuren/Kohlenhydrate/Mineralstoffe/Vitamine, Kombinationen"	"Amino acids/carbohydrates/minerals/vitamins, combinations"	4
"V06DF"	"Milchersatzstoffe"	"Milk substitutes"	4
"V06DX"	"Andere Diätetika-Kombinationen"	"Other combinations of nutrients"	4
"V07"	"ALLE ÜBRIGEN NICHTTHERAPEUTISCHEN MITTEL"	"All other non-therapeutic products"	2
"V07A"	"ALLE ÜBRIGEN NICHTTHERAPEUTISCHEN MITTEL"	"All other non-therapeutic products"	3
"V07AA"	"Pflaster"	"Plasters"	4
"V07AB"	"Lösungs- und Verdünnungsmittel, inkl. Spüllösungen"	"Solvents and diluting agents, including irrigating solutions"	4
"V07AC"	"Bluttransfusionen, Hilfsstoffe"	"Blood transfusion, auxiliary products"	4
"V07AD"	"Blut-Tests, Hilfsmittel"	"Blood tests, auxiliary products"	4
"V07AG"	"Verbandmittel"	NA	4
"V07AI"	"Andere Hilfsmittel ohne Pharmazentralnummer"	NA	4
"V07AK"	"Abrechnung von Mietgebühren für Hilfsmittel"	NA	4
"V07AN"	"Inkontinenz-Artikel"	"Incontinence equipment"	4
"V07AQ"	"Sonstige apothekenübliche Ware"	NA	4
"V07AR"	"Sensitivitäts-Tests, Plättchen und Tabletten"	"Sensitivity tests, discs and tablets"	4
"V07AS"	"Stoma-Artikel"	"Stoma equipment"	4
"V07AT"	"Kosmetika"	"Cosmetics"	4
"V07AU"	"Desinfektionsmittel"	NA	4
"V07AV"	"Technische Desinfektionsmittel"	"Technical disinfectants"	4
"V07AW"	"Verbandmittel/Pflaster ohne Pharmazentralnummer"	NA	4
"V07AX"	"Waschsubstanzen etc."	"Washing agents etc."	4
"V07AY"	"Andere nichttherapeutische Hilfsmittel"	"Other non-therapeutic auxiliary products"	4
"V07AZ"	"Chemikalien und Reagenzien zur Analyse"	"Chemicals and reagents for analysis"	4
"V08"	"KONTRASTMITTEL"	"Contrast media"	2
"V08A"	"RÖNTGENKONTRASTMITTEL, IOD-HALTIG"	"X-ray contrast media, iodinated"	3
"V08AA"	"Wasserlösliche nephrotrope hochosmolare Röntgenkontrastmittel"	"Water-soluble, nephrotropic, high osmolar X-ray contrast media"	4
"V08AB"	"Wasserlösliche nephrotrope niederosmolare Röntgenkontrastmittel"	"Water-soluble, nephrotropic, low osmolar X-ray contrast media"	4
"V08AC"	"Wasserlösliche hepatotrope Röntgenkontrastmittel"	"Water-soluble, hepatotropic X-ray contrast media"	4
"V08AD"	"Wasserunlösliche Röntgenkontrastmittel"	"Non-watersoluble X-ray contrast media"	4
"V08B"	"RÖNTGENKONTRASTMITTEL, NICHT IOD-HALTIG"	"X-ray contrast media, non-iodinated"	3
"V08BA"	"Bariumsulfat-haltige Röntgenkontrastmittel"	"Barium sulfate containing X-ray contrast media"	4
"V08C"	"KONTRASTMITTEL FÜR DIE MAGNETRESONANZTOMOGRAPHIE"	"Magnetic resonance imaging contrast media"	3
"V08CA"	"Paramagnetische Kontrastmittel"	"Paramagnetic contrast media"	4
"V08CB"	"Superparamagnetische Kontrastmittel"	"Superparamagnetic contrast media"	4
"V08CX"	"Andere Kontrastmittel für die Magnetresonanztomographie"	"Other magnetic resonance imaging contrast media"	4
"V08D"	"ULTRASCHALL-KONTRASTMITTEL"	"Ultrasound contrast media"	3
"V08DA"	"Ultraschall-Kontrastmittel"	"Ultrasound contrast media"	4
"V08E"	"FLUORESZENZ-KONTRASTMITTEL"	NA	3
"V08EA"	"Fluoreszenz-Kontrastmittel"	NA	4
"V09"	"RADIODIAGNOSTIKA"	"Diagnostic radiopharmaceuticals"	2
"V09A"	"ZENTRALES NERVENSYSTEM"	"Central nervous system"	3
"V09AA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09AB"	"[123I]Iodverbindungen"	"Iodine (123I) compounds"	4
"V09AX"	"Andere Radiodiagnostika für das zentrale Nervensystem"	"Other central nervous system diagnostic radiopharmaceuticals"	4
"V09B"	"SKELETT"	"Skeleton"	3
"V09BA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09C"	"NIERENSYSTEM"	"Renal system"	3
"V09CA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09CX"	"Andere Radiodiagnostika für das Nierensystem"	"Other renal system diagnostic radiopharmaceuticals"	4
"V09D"	"LEBER- UND RETIKULOENDOTHELIALSYSTEM"	"Hepatic and reticulo endothelial system"	3
"V09DA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09DB"	"[99mTc]Technetium, Partikel und Kolloide"	"Technetium (99mTc), particles and colloids"	4
"V09DX"	"Andere Radiodiagnostika für das Leber- und Retikuloendothelialsystem"	"Other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals"	4
"V09E"	"RESPIRATIONSTRAKT"	"Respiratory system"	3
"V09EA"	"[99mTc]Technetium, Inhalate"	"Technetium (99mTc) inhalants"	4
"V09EB"	"[99mTc]Technetium, Partikel zur Injektion"	"Technetium (99mTc) particles for injection"	4
"V09EX"	"Andere Radiodiagnostika für den Respirationstrakt"	"Other respiratory system diagnostic radiopharmaceuticals"	4
"V09F"	"SCHILDDRÜSE"	"Thyroid"	3
"V09FX"	"Verschiedene Radiodiagnostika für die Schilddrüse"	"Various thyroid diagnostic radiopharmaceuticals"	4
"V09G"	"KARDIOVASKULÄRES SYSTEM"	"Cardiovascular system"	3
"V09GA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09GB"	"[125I]Iodverbindungen"	"Iodine (125I) compounds"	4
"V09GX"	"Andere Radiodiagnostika für das kardiovaskuläre System"	"Other cardiovascular system diagnostic radiopharmaceuticals"	4
"V09H"	"ENTZÜNDUNGS- UND INFEKTIONSERKENNUNG"	"Inflammation and infection detection"	3
"V09HA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09HB"	"[111In]Indiumverbindungen"	"Indium (111In) compounds"	4
"V09HX"	"Andere Radiodiagnostika zur Erkennung von Entzündungen und Infektionen"	"Other diagnostic radiopharmaceuticals for inflammation and infection detection"	4
"V09I"	"TUMORERKENNUNG"	"Tumour detection"	3
"V09IA"	"[99mTc]Technetiumverbindungen"	"Technetium (99mTc) compounds"	4
"V09IB"	"[111In]Indiumverbindungen"	"Indium (111In) compounds"	4
"V09IX"	"Andere Radiodiagnostika zur Tumorerkennung"	"Other diagnostic radiopharmaceuticals for tumour detection"	4
"V09X"	"ANDERE RADIODIAGNOSTIKA"	"Other diagnostic radiopharmaceuticals"	3
"V09XA"	"[131I]Iodverbindungen"	"Iodine (131I) compounds"	4
"V09XX"	"Verschiedene Radiodiagnostika"	"Various diagnostic radiopharmaceuticals"	4
"V10"	"RADIOTHERAPEUTIKA"	"Therapeutic radiopharmaceuticals"	2
"V10A"	"ENTZÜNDUNGSHEMMENDE MITTEL"	"Anti-inflammatory agents"	3
"V10AA"	"[90Y]Yttriumverbindungen"	"Yttrium (90Y) compounds"	4
"V10AX"	"Andere entzündungshemmende Radiotherapeutika"	"Other anti-inflammatory therapeutic radiopharmaceuticals"	4
"V10B"	"SCHMERZLINDERUNG (KNOCHENMETASTASEN)"	"Pain palliation (bone seeking agents)"	3
"V10BX"	"Verschiedene Radiopharmaka zur Schmerzlinderung"	"Various pain palliation radiopharmaceuticals"	4
"V10X"	"ANDERE RADIOTHERAPEUTIKA"	"Other therapeutic radiopharmaceuticals"	3
"V10XA"	"[131I]Iodverbindungen"	"Iodine (131I) compounds"	4
"V10XX"	"Verschiedene Radiotherapeutika"	"Various therapeutic radiopharmaceuticals"	4
"V20"	"WUNDVERBÄNDE"	"Surgical dressings"	2
"V60"	"HOMÖOPATHIKA UND ANTHROPOSOPHIKA"	NA	2
"V60A"	"HOMÖOPATHIKA"	NA	3
"V60AA"	"Homöopathika mit Pharmazentralnummer"	NA	4
"V60AB"	"Homöopathika ohne Pharmazentralnummer"	NA	4
"V60B"	"ANTHROPOSOPHIKA"	NA	3
"V70"	"REZEPTUREN"	NA	2
"V70A"	"REZEPTUREN ZUR BEHANDLUNG VON SUCHTERKRANKUNGEN"	NA	3
"V70AA"	"Rezepturen zur Behandlung der Opiatabhängigkeit"	NA	4
"V70B"	"REZEPTUREN ZUR ANTINEOPLASTISCHEN UND IMMUNMODULIERENDEN BEHANDLUNG"	NA	3
"V70BA"	"Zytostatika-Zubereitungen"	NA	4
"V70C"	"INDIVIDUELL HERGESTELLTE PARENTERALE LÖSUNGEN"	NA	3
"V70CA"	"Individuell hergestellte parenterale Ernährungslösungen"	NA	4
"V70CB"	"Individuell hergestellte parenterale Antibiotika-haltige Infusionslösungen"	NA	4
"V70CC"	"Individuell hergestellte parenterale Virustatika-haltige Infusionslösungen"	NA	4
"V70CD"	"Individuell hergestellte parenterale Schmerzlösungen"	NA	4
"V70CE"	"Individuell hergestellte parenterale Lösungen mit Monoklonalen Antikörpern"	NA	4
"V70CF"	"Individuell hergestellte parenterale Lösungen mit Folinaten, die keine weiteren Wirkstoffe enthalten"	NA	4
"V70CX"	"Sonstige individuell hergestellte parenterale Lösungen"	NA	4
"V70D"	"ABRECHNUNG VON VERORDNUNGEN"	NA	3
"V70DA"	"Abrechnung von Verordnungen im Rahmen der künstlichen Befruchtung"	NA	4
"V70X"	"ANDERE REZEPTUREN"	NA	3
"V70XA"	"Rezepturen (auch Rezeptursubstanzen ungemischt)"	NA	4
"V90"	"SONDERGRUPPEN"	NA	2
"V90A"	"EINZELN IMPORTIERTE AM (§ 73 ABSATZ 3 AMG)"	NA	3
"V90B"	"ARZNEIMITTEL OHNE PHARMAZENTRALNUMMER"	NA	3
"V90C"	"STÜCKELUNG NACH ZIFFER 3, TECHNISCHE ANLAGE GEM. § 300 SGB V"	NA	3
"V90D"	"ARZNEIMITTELDOSSIER NACH HAUSAPOTHEKENVERTRAG"	NA	3
"V90E"	"TIERARZNEIMITTEL"	NA	3
"V90F"	"BTM-GEBÜHR"	NA	3
"V90G"	"NOCTU-GEBÜHR"	NA	3
"V90H"	"ABRECHNUNGSFÄHIGE BESCHAFFUNGSKOSTEN"	NA	3
"V90I"	"NICHTVERFÜGBARKEIT VON RABATTBEGÜNSTIGTEN ODER VON IMPORTIERTEN ARZNEIMITTELN"	NA	3
"V90K"	"WIEDERABGABE VON ARZNEIMITTELN"	NA	3
"V90L"	"AUSEINZELUNG"	NA	3
"V90M"	"AUS FERTIGARZNEIMITTELN ENTNOMMENE, PATIENTENINDIVIDUELLE TEILMENGEN IM RAHMEN EINER DAUERMEDIKATION (Z.B. BLISTER)"	NA	3
"V90N"	"ABRECHNUNG VON L-POLAMIDON-EINZELDOSEN"	NA	3
"V90O"	"ABRECHNUNG VON BUPRENORPHIN- ODER SUBUTEX-EINZELDOSEN"	NA	3
"V90P"	"ABRECHNUNG VON SUBOXONE-EINZELDOSEN"	NA	3
"V90Q"	"ABRECHNUNG DES ZUSCHLAGES BEI ABGABE VON OSELTAMIVIR-ZUBEREITUNGEN"	NA	3
"V90S"	"REGIONALE UND KASSENSPEZIFISCHE SONDER-PZN"	NA	3
